id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
2376830766,2014-03-07T09:07:43.000Z,AngelaVallina,Ángela Vallina,"Portavoz IU Asturias en @IUgrupoJGPA; eurodiputada 2014-2019. Alcaldesa de Castrillón hasta 2014. luchando por una Asturias social, de derechos e igualitaria",,,"[{""start"": 24, ""end"": 36, ""username"": ""IUgrupoJGPA""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ZPvmb5PFpY"", ""expanded_url"": ""http://www.izquierdaxunida.com"", ""display_url"": ""izquierdaxunida.com""}]",Asturias,1113460919567298561,https://pbs.twimg.com/profile_images/448074948448235520/vU2UeF-N_normal.jpeg,False,3362,569,122,4357,https://t.co/ZPvmb5PFpY,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
251290516,2011-02-12T20:53:22.000Z,Caninator,Javier Couso,,,,,,,,1545389390993702912,https://pbs.twimg.com/profile_images/1507030850994589709/CsLLw1xp_normal.jpg,False,82715,1816,843,149565,,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
1492759764,2013-06-08T12:23:45.000Z,palomalopezB,Paloma López,“La lucha por la igualdad es nuestra bandera” . Secretaria General de Comisiones Obreras de Madrid @CCOOMadrid,,,"[{""start"": 99, ""end"": 110, ""username"": ""CCOOMadrid""}]",,,,,https://pbs.twimg.com/profile_images/1518484997585395712/sR_amLbW_normal.jpg,False,9214,3015,187,15293,,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
245074453,2011-01-30T20:34:09.000Z,MarinaAlbiol,Marina Albiol Guzmán🔻,Militante de @esquerraunida. Maestra.,,,"[{""start"": 13, ""end"": 27, ""username"": ""esquerraunida""}]",,,País Valencià ,,https://pbs.twimg.com/profile_images/1051781521684738048/57I72OED_normal.jpg,False,35522,2894,484,18295,,False,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
301716524,2011-05-19T23:02:38.000Z,ManuPineda,Manu Pineda🔻,Secretario del Área Internacional de @elPCE\nEurodiputado de Izquierda Unida\nPresidente de la Delegación para las relaciones UE-Palestina en @Europarl_ES,,,"[{""start"": 37, ""end"": 43, ""username"": ""elPCE""}, {""start"": 140, ""end"": 152, ""username"": ""Europarl_ES""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/OzWEqDelpm"", ""expanded_url"": ""https://www.facebook.com/pinedamanu"", ""display_url"": ""facebook.com/pinedamanu""}]","Málaga, España",,https://pbs.twimg.com/profile_images/1357563656058331136/rNzmsl-o_normal.jpg,False,36004,665,377,47741,https://t.co/OzWEqDelpm,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
257450818,2011-02-25T13:04:09.000Z,sirarego,Sira Rego🔻,Portavoz de @IzquierdaUnida y responsable de Acción Externa. Eurodiputada de @IUEuropa por #UnidasPodemos y vicepresidenta de @Left_EU. ¡Arriba las que luchan!,,"[{""start"": 91, ""end"": 105, ""tag"": ""UnidasPodemos""}]","[{""start"": 12, ""end"": 27, ""username"": ""IzquierdaUnida""}, {""start"": 77, ""end"": 86, ""username"": ""IUEuropa""}, {""start"": 126, ""end"": 134, ""username"": ""Left_EU""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ySzi8l1Nwr"", ""expanded_url"": ""http://izquierdaunida.org"", ""display_url"": ""izquierdaunida.org""}]",,,https://pbs.twimg.com/profile_images/1483489549208674304/MYu902qk_normal.jpg,False,22337,2422,250,20303,https://t.co/ySzi8l1Nwr,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
42072558,2009-05-23T18:26:13.000Z,AdinaValean,Adina Valean,European Commissioner for @Transport_EU,,,"[{""start"": 26, ""end"": 39, ""username"": ""Transport_EU""}]",,,"Brussels, Belgium",,https://pbs.twimg.com/profile_images/1016333068326572033/Sv9wOEwU_normal.jpg,False,15451,965,515,1366,,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
90014101,2009-11-14T20:27:25.000Z,MarianMarinescu,Marian Marinescu,MEP - Speaker of the @EPPGroup in the @EP_Transport Committee,,,"[{""start"": 21, ""end"": 30, ""username"": ""EPPGroup""}, {""start"": 38, ""end"": 51, ""username"": ""EP_Transport""}]",,,Brussels,,https://pbs.twimg.com/profile_images/1267462973293056003/DRe5Xc_g_normal.jpg,False,3195,818,0,3476,,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
2218262270,2013-11-27T18:42:48.000Z,TheodorStolojan,Theodor Stolojan,Europarlamentar din Romania,,,,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/jD5yK0PtVz"", ""expanded_url"": ""http://www.stolojan.eu"", ""display_url"": ""stolojan.eu""}]",Bruxelles,,https://pbs.twimg.com/profile_images/378800000798517574/64e078c74379cd21a6989476b9e522a0_normal.jpeg,False,1261,174,72,359,http://t.co/jD5yK0PtVz,False,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
3291104591,2015-05-20T10:34:41.000Z,turcanu2014,Mihai Țurcanu MEP,Member of the European Parliament Member of Committee on the Internal Market and Consumer Protection. Member of Delegation for relations with Canada,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/wBX0u731bV"", ""expanded_url"": ""http://www.mihaiturcanu.ro/"", ""display_url"": ""mihaiturcanu.ro""}]","Brüssel, Belgien",,https://pbs.twimg.com/profile_images/834056271691120640/LGHYsc68_normal.jpg,False,189,710,9,177,https://t.co/wBX0u731bV,False,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
775341791973412864,2016-09-12T14:34:23.000Z,RamonaManescu,Ramona Manescu,Former MEP and RO 🇷🇴 Minister of Foreign Affairs\nEPP Member,,,,,,"Bucharest, Romania",,https://pbs.twimg.com/profile_images/1159078294161186816/35Y-tBLr_normal.jpg,False,1274,237,20,492,,False,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
